Address,Adopter,Archived,Chlorosis,City,Client Site,Code,Common Name,Community,Crown Condition,Crown Dieback,Crown Exposure,Crown Light Exposure,Cultivar,Date Added,Date Planted,DBH,DBH Range,DBH Stem 1,DBH Stem 2,DBH Stem 3,DBH Stem 4,DBH Stem 5,DBH Stem 6,Email,Family,Genus,Geometry,Has Ecobenefits,Height Range,Height To Crown,Inspection Cycle,Last Inspection,Last Modified,Last Modified User,Latin Name,Latitude,Longitude,Lower Trunk Damage,Main Partner,Mulching,Next Inspection,Number of Stems (Multi Calc),Nursery,Other Damage,Phone,Planting Status,Positive Contact at planting?,Primary Grant Funder,Primary ID,Project Name,Project Specific Funder,Pruning,Reinventory Caliper,Reinventory Condition,Reinventory DBH,Root Flare,Season,Site Type,Staking,Status,Tag,Tree Height (Estimated),Tree Id,Tree Work-Other,Tree Work-PHC,Tree Work-Pruning,User
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,Four sides of the crown are exposed to light.,,,,12,12-18in,,,,,,,,,Acer,0101000020110F00001FAE77CC629862C1CD34C6F36C925341,No,N/A,,,,,,Acer saccharum,41.797378,-87.579186,,,,,,,,,,,,188962,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACPL,Norway maple,,Good,,,Three sides of the crown are exposed to light.,,,,12,12-18in,,,,,,,,,Acer,0101000020110F0000ADA90A9F559862C1DA84357712925341,No,N/A,,,,,,Acer platanoides,41.79495399999998,-87.578239,,,,,,,,,,,,188961,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACPL,Norway maple,,Good,,,Four sides of the crown are exposed to light.,,,,12,12-18in,,,,,,,,,Acer,0101000020110F00008FAB9231579862C1932B8D0613925341,No,N/A,,,,,,Acer platanoides,41.794969,-87.578352,,,,,,,,,,,,188960,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,OSVI,American hophornbeam,,Dead,,,Crown is fully shaded.,,,,12,12-18in,,,,,,,,,Ostrya,0101000020110F0000FF4B212B519862C164F2DB3618925341,No,N/A,,,,,,Ostrya virginiana,41.79510799999998,-87.577919,,,,,,,,,,,,188959,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACRU,Red maple,,Good,,,Crown is fully exposed to light.,,,,1,0-3in,,,,,,,,,Acer,0101000020110F000019D1A986659862C1787ADE4BF3915341,No,N/A,,,,,,Acer rubrum,41.794118999999995,-87.579382,,,,,,,,,,,,188958,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,JUNI,Eastern black walnut,,Good,,,,,,,36,>30in,,,,,,,,,Juglans,0101000020110F0000AE143B9B819862C1D8A06A628C925341,Yes,N/A,,,,,,Juglans nigra,41.79822000000001,-87.5814,,,,,,,,,,,,187595,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ULPU,Siberian elm,,Good,,,,,,,12,12-18in,,,,,,,,,Ulmus,0101000020110F0000F60174FF829862C1E40FC1DCAC925341,Yes,N/A,,,,,,Ulmus pumila,41.79909000000001,-87.5815,,,,,,,,,,,,187588,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,QUBI,Swamp white oak,,Good,,,,,,,1,0-3in,,,,,,,,,Quercus,0101000020110F000055A490F4899862C189E283BE8F925341,Yes,N/A,,,,,,Quercus bicolor,41.79831,-87.582,,,,,,,,,,,,187587,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GYDI,Kentucky coffeetree,,Good,,,,,,,6,6-12in,,,,,,,,,Gymnocladus,0101000020110F0000213AC9D27E9862C190BB3F408E925341,Yes,N/A,,,,,,Gymnocladus dioicus,41.798269999999995,-87.5812,,,,,,,,,,,,187586,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,QUBI,Swamp white oak,,Good,,,,,,,3,3-6in,,,,,,,,,Quercus,0101000020110F00009C91C9588B9862C18A9E95848A925341,Yes,N/A,,,,,,Quercus bicolor,41.79816999999998,-87.5821,,,,,,,,,,,,187585,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,QUBI,Swamp white oak,,Good,,,,,,,6,6-12in,,,,,,,,,Quercus,0101000020110F00000FB75790889862C10DBC2F4788925341,Yes,N/A,,,,,,Quercus bicolor,41.798109999999994,-87.5819,,,,,,,,,,,,187584,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,JUNI,Eastern black walnut,,Good,,,,,,,24,24-30in,,,,,,,,,Juglans,0101000020110F000055A490F4899862C10DBC2F4788925341,Yes,N/A,,,,,,Juglans nigra,41.798109999999994,-87.582,,,,,,,,,,,,187583,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ULS,Elm,,Good,,,,,,,36,>30in,,,,,,,,,Ulmus,0101000020110F0000213AC9D27E9862C165C49EE787925341,Yes,N/A,,,,,,Ulmus,41.79810000000001,-87.5812,,,,,,,,,,,,187582,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CASP,Northern catalpa,,Good,,,,,,,6,6-12in,,,,,,,,,Catalpa,0101000020110F0000C9C91E2C879862C142E3EBC886925341,Yes,N/A,,,,,,Catalpa speciosa,41.79806999999999,-87.5818,,,,,,,,,,,,187581,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GYDI,Kentucky coffeetree,,Good,,,,,,,6,6-12in,,,,,,,,,Gymnocladus,0101000020110F000082DCE5C7859862C11B1AA84A85925341,Yes,N/A,,,,,,Gymnocladus dioicus,41.79802999999998,-87.5817,,,,,,,,,,,,187580,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,QUAL,White oak,,Good,,,,,,,3,3-6in,,,,,,,,,Quercus,0101000020110F00000FB75790889862C1442A17EB84925341,Yes,N/A,,,,,,Quercus alba,41.798019999999994,-87.5819,,,,,,,,,,,,187579,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,AL,Alder,,Good,,,,,,,6,6-12in,,,,,,,,,Alnus,0101000020110F00000FB75790889862C1966064CC83925341,Yes,N/A,,,,,,Alnus,41.79798999999998,-87.5819,,,,,,,,,,,,187578,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,AEHI,Horsechestnut,,Good,,,,,,,24,24-30in,,,,,,,,,Aesculus,0101000020110F0000C9C91E2C879862C1B89FB1AD82925341,Yes,N/A,,,,,,Aesculus hippocastanum,41.79795999999999,-87.5818,,,,,,,,,,,,187577,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,AEGL,Ohio buckeye,,Good,,,,,,,3,3-6in,,,,,,,,,Aesculus,0101000020110F0000945F570A7C9862C1B89FB1AD82925341,Yes,N/A,,,,,,Aesculus glabra,41.79795999999999,-87.581,,,,,,,,,,,,187576,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GLTR,Honey locust,,Good,,,,,,,1,0-3in,,,,,,,,,Gleditsia,0101000020110F0000DB4C906E7D9862C1A6E7FE8E81925341,Yes,N/A,,,,,,Gleditsia triacanthos,41.79793,-87.5811,,,,,,,,,,,,187575,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CEOC,Common hackberry,,Good,,,,,,,6,6-12in,,,,,,,,,Celtis,0101000020110F0000945F570A7C9862C17A1CDDCF80925341,Yes,N/A,,,,,,Celtis occidentalis,41.79791,-87.581,,,,,,,,,,,,187574,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,MA2,Crabapple,,Good,,,,,,,3,3-6in,,,,,,,,,Malus,0101000020110F000011D6E435609862C12918968F65925341,Yes,N/A,,,,,,Malus,41.79717999999999,-87.579,,,,,,,,,,,,187573,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F0000CBE8ABD15E9862C1292E088339925341,Yes,N/A,,,,,,Acer saccharum,41.796,-87.5789,,,,,,,,,,,,187572,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Fair,,,,,,,3,3-6in,,,,,,,,,Acer,0101000020110F0000CBE8ABD15E9862C15B08B5AF2E925341,Yes,N/A,,,,,,Acer saccharum,41.79571000000001,-87.5789,,,,,,,,,,,,187571,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,MA2,Crabapple,,Poor,,,,,,,6,6-12in,,,,,,,,,Malus,0101000020110F0000BA84C734409862C108B114F42A925341,Yes,N/A,,,,,,Malus,41.79560999999999,-87.5767,,,,,,,,,,,,187570,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GLTR,Honey locust,,Good,,,,,,,24,24-30in,,,,,,,,,Gleditsia,0101000020110F000033BD3A15759862C1C683C1D90A925341,Yes,N/A,,,,,,Gleditsia triacanthos,41.79475,-87.5805,,,,,,,,,,,,187569,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,AEHI,Horsechestnut,,Good,,,,,,,24,24-30in,,,,,,,,,Aesculus,0101000020110F0000FF5273F3699862C1BD7812BB09925341,Yes,N/A,,,,,,Aesculus hippocastanum,41.794720000000005,-87.5797,,,,,,,,,,,,187568,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GLTR,Honey locust,,Good,,,,,,,24,24-30in,,,,,,,,,Gleditsia,0101000020110F0000FF5273F3699862C1F43095BE06925341,Yes,N/A,,,,,,Gleditsia triacanthos,41.794639999999994,-87.5797,,,,,,,,,,,,187567,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,AC,Maple,,Fair,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F000084FB726D5D9862C19E9770F80B925341,Yes,N/A,,,,,,Acer,41.79478000000001,-87.5788,,,,,,,,,,,,187566,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GLTR,Honey locust,,Fair,,,,,,,12,12-18in,,,,,,,,,Gleditsia,0101000020110F0000EDCF01B1739862C185D6241E07925341,Yes,N/A,,,,,,Gleditsia triacanthos,41.79465000000001,-87.5804,,,,,,,,,,,,187565,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,TIAM,American linden,,Good,,,,,,,1,0-3in,,,,,,,,,Tilia,0101000020110F0000B15255E6309862C18D42264934925341,Yes,N/A,,,,,,Tilia americana,41.795860000000005,-87.5756,,,,,,,,,,,,187564,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Fair,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F0000C2B639834F9862C1452A16021F925341,Yes,N/A,,,,,,Acer saccharum,41.795289999999994,-87.5778,,,,,,,,,,,,187563,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,TICO,Littleleaf linden,,Poor,,,,,,,24,24-30in,,,,,,,,,Tilia,0101000020110F000058C31D9A619862C1C683C1D90A925341,Yes,N/A,,,,,,Tilia cordata,41.79475,-87.5791,,,,,,,,,,,,187562,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GLTR,Honey locust,,Good,,,,,,,24,24-30in,,,,,,,,,Gleditsia,0101000020110F0000EDCF01B1739862C18CBAD94302925341,Yes,N/A,,,,,,Gleditsia triacanthos,41.79452,-87.5804,,,,,,,,,,,,187561,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GIBI,Ginkgo,,Good,,,,,,,6,6-12in,,,,,,,,,Ginkgo,0101000020110F00008C2DE5BB6C9862C1652C70AAFC915341,Yes,N/A,,,,,,Ginkgo biloba,41.79437,-87.5799,,,,,,,,,,,,187560,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACRU,Red maple,,Good,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F0000DC6B1D14559862C18A27D57C23925341,Yes,N/A,,,,,,Acer rubrum,41.79540999999998,-87.5782,,,,,,,,,,,,187559,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F0000DC6B1D14559862C1F9C0C4122C925341,Yes,N/A,,,,,,Acer saccharum,41.79564,-87.5782,,,,,,,,,,,,187558,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Poor,,,,,,,6,6-12in,,,,,,,,,Crataegus,0101000020110F0000C2B639834F9862C1085B255E22925341,Yes,N/A,,,,,,Crataegus,41.79537999999999,-87.5778,,,,,,,,,,,,187557,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Fair,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F000061141D8E489862C1085B255E22925341,Yes,N/A,,,,,,Acer saccharum,41.79537999999999,-87.5773,,,,,,,,,,,,187556,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,,Pine,,Poor,,,,,,,12,12-18in,,,,,,,,,Pinus,0101000020110F000059E2AA3F399862C1571865DC23925341,Yes,N/A,,,,,,Pinus spp,41.79541999999999,-87.5762,,,,,,,,,,,,187555,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,,Pine,,Poor,,,,,,,6,6-12in,,,,,,,,,Pinus,0101000020110F0000E7BC1C083C9862C13E82059F21925341,Yes,N/A,,,,,,Pinus spp,41.79535999999999,-87.5764,,,,,,,,,,,,187554,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GLTR,Honey locust,,Poor,,,,,,,1,0-3in,,,,,,,,,Gleditsia,0101000020110F0000CC073977369862C11A0AF53B24925341,Yes,N/A,,,,,,Gleditsia triacanthos,41.79542999999999,-87.576,,,,,,,,,,,,187553,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Fair,,,,,,,6,6-12in,,,,,,,,,Crataegus,0101000020110F00006A468FDC579862C19D41492B17925341,Yes,N/A,,,,,,Crataegus,41.795080000000006,-87.5784,,,,,,,,,,,,187552,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Fair,,,,,,,6,6-12in,,,,,,,,,Crataegus,0101000020110F00006A468FDC579862C133090AAD15925341,Yes,N/A,,,,,,Crataegus,41.79503999999999,-87.5784,,,,,,,,,,,,187551,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F00003D0E3A095C9862C17003FC5012925341,Yes,N/A,,,,,,Acer saccharum,41.79495,-87.5787,,,,,,,,,,,,187550,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Fair,,,,,,,12,12-18in,,,,,,,,,Crataegus,0101000020110F0000F62001A55A9862C173A3296C16925341,Yes,N/A,,,,,,Crataegus,41.79505999999999,-87.5786,,,,,,,,,,,,187549,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,AEGL,Ohio buckeye,,Good,,,,,,,24,24-30in,,,,,,,,,Aesculus,0101000020110F0000B9653A8F689862C18F406CF111925341,Yes,N/A,,,,,,Aesculus glabra,41.794939999999976,-87.5796,,,,,,,,,,,,187548,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA1,Silver maple,,Good,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F0000B133C840599862C173A3296C16925341,Yes,N/A,,,,,,Acer saccharinum,41.79505999999999,-87.5785,,,,,,,,,,,,187546,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F000084FB726D5D9862C173A3296C16925341,Yes,N/A,,,,,,Acer saccharum,41.79505999999999,-87.5788,,,,,,,,,,,,187545,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GLTR,Honey locust,,Good,,,,,,,12,12-18in,,,,,,,,,Gleditsia,0101000020110F0000A6E2C84C729862C16BE0CA2E14925341,Yes,N/A,,,,,,Gleditsia triacanthos,41.79499999999999,-87.5803,,,,,,,,,,,,187544,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Fair,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F0000D21A1E206E9862C1883D7A4D15925341,Yes,N/A,,,,,,Acer saccharum,41.79502999999999,-87.58,,,,,,,,,,,,187543,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F000001720099419862C14C9300A156925341,Yes,N/A,,,,,,Acer saccharum,41.79677999999998,-87.5768,,,,,,,,,,,,187542,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Dead,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F0000B133C840599862C173A3296C16925341,Yes,N/A,,,,,,Acer saccharum,41.79505999999999,-87.5785,,,,,,,,,,,,187541,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Dead,,,,,,,3,3-6in,,,,,,,,,Crataegus,0101000020110F00003D0E3A095C9862C18147694850925341,Yes,N/A,,,,,,Crataegus,41.796609999999994,-87.5787,,,,,,,,,,,,187540,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACFR,Freeman maple,,Good,,,,,,,24,24-30in,,,,,,,,,Acer,0101000020110F0000F62001A55A9862C1CA8029595D925341,Yes,N/A,,,,,,Acer x freemanii,41.79695999999997,-87.5786,,,,,,,,,,,,187539,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Dead,,,,,,,6,6-12in,,,,,,,,,Crataegus,0101000020110F000001720099419862C1DBC1E4D826925341,Yes,N/A,,,,,,Crataegus,41.79550000000001,-87.5768,,,,,,,,,,,,187538,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ULS,Elm,,Good,,,,,,,12,12-18in,,,,,,,,,Ulmus,0101000020110F0000FF5273F3699862C1A658858D30925341,Yes,N/A,,,,,,Ulmus,41.795759999999994,-87.5797,,,,,,,,,,,,187537,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,,Pine,,Fair,,,,,,,12,12-18in,,,,,,,,,Pinus,0101000020110F0000A1CFE3A33A9862C11063F6421E925341,Yes,N/A,,,,,,Pinus spp,41.79526999999998,-87.5763,,,,,,,,,,,,187536,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,TICO,Littleleaf linden,,Good,,,,,,,12,12-18in,,,,,,,,,Tilia,0101000020110F000011D6E435609862C12C0227651C925341,Yes,N/A,,,,,,Tilia cordata,41.79522,-87.579,,,,,,,,,,,,187535,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ULS,Elm,,Dead,,,,,,,12,12-18in,,,,,,,,,Ulmus,0101000020110F00006A468FDC579862C1A64807A61B925341,Yes,N/A,,,,,,Ulmus,41.795199999999994,-87.5784,,,,,,,,,,,,187534,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GLTR,Honey locust,,Good,,,,,,,36,>30in,,,,,,,,,Gleditsia,0101000020110F00007178012B679862C1A58988A918925341,Yes,N/A,,,,,,Gleditsia triacanthos,41.795119999999976,-87.5795,,,,,,,,,,,,187533,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,3,3-6in,,,,,,,,,Acer,0101000020110F000084FB726D5D9862C1A58988A918925341,Yes,N/A,,,,,,Acer saccharum,41.795119999999976,-87.5788,,,,,,,,,,,,187532,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Good,,,,,,,6,6-12in,,,,,,,,,Crataegus,0101000020110F00006A468FDC579862C12DB6F84918925341,Yes,N/A,,,,,,Crataegus,41.795109999999994,-87.5784,,,,,,,,,,,,187531,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GLTR,Honey locust,,Good,,,,,,,24,24-30in,,,,,,,,,Gleditsia,0101000020110F0000A6E2C84C729862C1AFE368EA17925341,Yes,N/A,,,,,,Gleditsia triacanthos,41.795100000000005,-87.5803,,,,,,,,,,,,187530,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GLTR,Honey locust,,Good,,,,,,,36,>30in,,,,,,,,,Gleditsia,0101000020110F00007178012B679862C1AFE368EA17925341,Yes,N/A,,,,,,Gleditsia triacanthos,41.795100000000005,-87.5795,,,,,,,,,,,,187529,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ULS,Elm,,Fair,,,,,,,12,12-18in,,,,,,,,,Ulmus,0101000020110F000023595678569862C11C5E180919925341,Yes,N/A,,,,,,Ulmus,41.79512999999999,-87.5783,,,,,,,,,,,,187528,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Fair,,,,,,,6,6-12in,,,,,,,,,Crataegus,0101000020110F00006A468FDC579862C12812D98A17925341,Yes,N/A,,,,,,Crataegus,41.795089999999995,-87.5784,,,,,,,,,,,,187527,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Fair,,,,,,,12,12-18in,,,,,,,,,Crataegus,0101000020110F00007CC9001F4E9862C18D33A86819925341,Yes,N/A,,,,,,Crataegus,41.79514000000001,-87.5777,,,,,,,,,,,,187526,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,AC,Maple,,Good,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F0000C2B639834F9862C199BF46241D925341,Yes,N/A,,,,,,Acer,41.79524,-87.5778,,,,,,,,,,,,187525,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,AC,Maple,,Good,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F000036DCC7BA4C9862C12C0227651C925341,Yes,N/A,,,,,,Acer,41.79522,-87.5776,,,,,,,,,,,,187524,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,AC,Maple,,Good,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F000036DCC7BA4C9862C1A64807A61B925341,Yes,N/A,,,,,,Acer,41.795199999999994,-87.5776,,,,,,,,,,,,187523,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACRU,Red maple,,Good,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F00007CC9001F4E9862C10993E7E61A925341,Yes,N/A,,,,,,Acer rubrum,41.79517999999999,-87.5777,,,,,,,,,,,,187522,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Good,,,,,,,24,24-30in,,,,,,,,,Crataegus,0101000020110F0000D539ABC5459862C163E0B6C41C925341,Yes,N/A,,,,,,Crataegus,41.79522999999998,-87.5771,,,,,,,,,,,,187521,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,PLOC,American sycamore,,Good,,,,,,,6,6-12in,,,,,,,,,Platanus,0101000020110F0000190857846F9862C199BF46241D925341,Yes,N/A,,,,,,Platanus occidentalis,41.79524,-87.5801,,,,,,,,,,,,187520,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,PLOC,American sycamore,,Good,,,,,,,6,6-12in,,,,,,,,,Platanus,0101000020110F000060F58FE8709862C12C0227651C925341,Yes,N/A,,,,,,Platanus occidentalis,41.79522,-87.5802,,,,,,,,,,,,187519,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F0000B133C840599862C18D33A86819925341,Yes,N/A,,,,,,Acer saccharum,41.79514000000001,-87.5785,,,,,,,,,,,,187518,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Dead,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F0000DC6B1D14559862C10993E7E61A925341,Yes,N/A,,,,,,Acer saccharum,41.79517999999999,-87.5782,,,,,,,,,,,,187517,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ULS,Elm,,Good,,,,,,,12,12-18in,,,,,,,,,Ulmus,0101000020110F0000DC6B1D14559862C1F40938C819925341,Yes,N/A,,,,,,Ulmus,41.79515,-87.5782,,,,,,,,,,,,187516,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F0000CBE8ABD15E9862C1A58988A918925341,Yes,N/A,,,,,,Acer saccharum,41.795119999999976,-87.5789,,,,,,,,,,,,187515,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Fair,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F000011D6E435609862C11C5E180919925341,Yes,N/A,,,,,,Acer saccharum,41.79512999999999,-87.579,,,,,,,,,,,,187514,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Good,,,,,,,12,12-18in,,,,,,,,,Crataegus,0101000020110F0000C9C91E2C879862C149307D8E9D925341,Yes,N/A,,,,,,Crataegus,41.79867999999998,-87.5818,,,,,,,,,,,,187512,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACRU,Red maple,,Poor,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F0000DC6B1D14559862C18A27D57C23925341,Yes,N/A,,,,,,Acer rubrum,41.79540999999998,-87.5782,,,,,,,,,,,,187511,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Poor,,,,,,,12,12-18in,,,,,,,,,Crataegus,0101000020110F00008E4C7261449862C1286E95FE21925341,Yes,N/A,,,,,,Crataegus,41.79537,-87.577,,,,,,,,,,,,187510,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,MA2,Crabapple,,Poor,,,,,,,6,6-12in,,,,,,,,,Malus,0101000020110F0000D539ABC5459862C1F4DA34BA25925341,Yes,N/A,,,,,,Malus,41.795469999999995,-87.5771,,,,,,,,,,,,187509,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Poor,,,,,,,3,3-6in,,,,,,,,,Crataegus,0101000020110F00007178012B679862C147E5A45A25925341,Yes,N/A,,,,,,Crataegus,41.79546,-87.5795,,,,,,,,,,,,187508,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Poor,,,,,,,6,6-12in,,,,,,,,,Crataegus,0101000020110F0000C2B639834F9862C11A0AF53B24925341,Yes,N/A,,,,,,Crataegus,41.79542999999999,-87.5778,,,,,,,,,,,,187507,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Poor,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F0000E7BC1C083C9862C1F4DA34BA25925341,Yes,N/A,,,,,,Acer saccharum,41.795469999999995,-87.5764,,,,,,,,,,,,187506,,,,,Good,,,,,,Alive,,,,,,,molly
